Id,ActivityHour,Calories
1503960366,5/7/2016 7:00:00 AM,47
1503960366,5/7/2016 8:00:00 AM,61
1503960366,5/7/2016 9:00:00 AM,59
1503960366,5/7/2016 10:00:00 AM,133
1503960366,5/7/2016 11:00:00 AM,164
1503960366,5/7/2016 12:00:00 PM,62
1503960366,5/7/2016 1:00:00 PM,55
1503960366,5/7/2016 2:00:00 PM,64
1503960366,5/7/2016 3:00:00 PM,65
1503960366,5/7/2016 4:00:00 PM,68
1503960366,5/7/2016 5:00:00 PM,64
1503960366,5/7/2016 6:00:00 PM,71
1503960366,5/7/2016 7:00:00 PM,91
1503960366,5/7/2016 8:00:00 PM,59
1503960366,5/7/2016 9:00:00 PM,140
1503960366,5/7/2016 10:00:00 PM,209
1503960366,5/7/2016 11:00:00 PM,55
1503960366,5/8/2016 12:00:00 AM,62
1503960366,5/8/2016 1:00:00 AM,48
1503960366,5/8/2016 2:00:00 AM,47
1503960366,5/8/2016 3:00:00 AM,47
1503960366,5/8/2016 4:00:00 AM,48
1503960366,5/8/2016 5:00:00 AM,47
1503960366,5/8/2016 6:00:00 AM,48
1503960366,5/8/2016 7:00:00 AM,47
1503960366,5/8/2016 8:00:00 AM,47
1503960366,5/8/2016 9:00:00 AM,47
1503960366,5/8/2016 10:00:00 AM,47
1503960366,5/8/2016 11:00:00 AM,47
1503960366,5/8/2016 12:00:00 PM,85
1503960366,5/8/2016 1:00:00 PM,65
1503960366,5/8/2016 2:00:00 PM,98
1503960366,5/8/2016 3:00:00 PM,68
1503960366,5/8/2016 4:00:00 PM,58
1503960366,5/8/2016 5:00:00 PM,69
1503960366,5/8/2016 6:00:00 PM,261
1503960366,5/8/2016 7:00:00 PM,107
1503960366,5/8/2016 8:00:00 PM,88
1503960366,5/8/2016 9:00:00 PM,101
1503960366,5/8/2016 10:00:00 PM,92
1503960366,5/8/2016 11:00:00 PM,66
1503960366,5/9/2016 12:00:00 AM,60
1503960366,5/9/2016 1:00:00 AM,47
1503960366,5/9/2016 2:00:00 AM,47
1503960366,5/9/2016 3:00:00 AM,47
1503960366,5/9/2016 4:00:00 AM,47
1503960366,5/9/2016 5:00:00 AM,49
1503960366,5/9/2016 6:00:00 AM,81
1503960366,5/9/2016 7:00:00 AM,63
1503960366,5/9/2016 8:00:00 AM,58
1503960366,5/9/2016 9:00:00 AM,58
1503960366,5/9/2016 10:00:00 AM,69
1503960366,5/9/2016 11:00:00 AM,74
1503960366,5/9/2016 12:00:00 PM,79
1503960366,5/9/2016 1:00:00 PM,52
1503960366,5/9/2016 2:00:00 PM,51
1503960366,5/9/2016 3:00:00 PM,53
1503960366,5/9/2016 4:00:00 PM,176
1503960366,5/9/2016 5:00:00 PM,125
1503960366,5/9/2016 6:00:00 PM,90
1503960366,5/9/2016 7:00:00 PM,115
1503960366,5/9/2016 8:00:00 PM,117
1503960366,5/9/2016 9:00:00 PM,168
1503960366,5/9/2016 10:00:00 PM,47
1503960366,5/9/2016 11:00:00 PM,47
1503960366,5/10/2016 12:00:00 AM,47
1503960366,5/10/2016 1:00:00 AM,58
1503960366,5/10/2016 2:00:00 AM,47
1503960366,5/10/2016 3:00:00 AM,47
1503960366,5/10/2016 4:00:00 AM,47
1503960366,5/10/2016 5:00:00 AM,47
1503960366,5/10/2016 6:00:00 AM,47
1503960366,5/10/2016 7:00:00 AM,53
1503960366,5/10/2016 8:00:00 AM,67
1503960366,5/10/2016 9:00:00 AM,118
1503960366,5/10/2016 10:00:00 AM,76
1503960366,5/10/2016 11:00:00 AM,102
1503960366,5/10/2016 12:00:00 PM,63
1503960366,5/10/2016 1:00:00 PM,73
1503960366,5/10/2016 2:00:00 PM,66
1503960366,5/10/2016 3:00:00 PM,101
1503960366,5/10/2016 4:00:00 PM,83
1503960366,5/10/2016 5:00:00 PM,88
1503960366,5/10/2016 6:00:00 PM,160
1503960366,5/10/2016 7:00:00 PM,127
1503960366,5/10/2016 8:00:00 PM,164
1503960366,5/10/2016 9:00:00 PM,77
1503960366,5/10/2016 10:00:00 PM,50
1503960366,5/10/2016 11:00:00 PM,53
1503960366,5/11/2016 12:00:00 AM,72
1503960366,5/11/2016 1:00:00 AM,54
1503960366,5/11/2016 2:00:00 AM,54
1503960366,5/11/2016 3:00:00 AM,49
1503960366,5/11/2016 4:00:00 AM,47
1503960366,5/11/2016 5:00:00 AM,47
1503960366,5/11/2016 6:00:00 AM,47
1503960366,5/11/2016 7:00:00 AM,53
1503960366,5/11/2016 8:00:00 AM,78
1503960366,5/11/2016 9:00:00 AM,144
1503960366,5/11/2016 10:00:00 AM,89
1503960366,5/11/2016 11:00:00 AM,75
1503960366,5/11/2016 12:00:00 PM,63
1503960366,5/11/2016 1:00:00 PM,101
1503960366,5/11/2016 2:00:00 PM,130
1503960366,5/11/2016 3:00:00 PM,72
1503960366,5/11/2016 4:00:00 PM,70
1503960366,5/11/2016 5:00:00 PM,67
1503960366,5/11/2016 6:00:00 PM,208
1503960366,5/11/2016 7:00:00 PM,90
1503960366,5/11/2016 8:00:00 PM,114
1624580081,4/12/2016 12:00:00 AM,55
1624580081,4/12/2016 1:00:00 AM,51
1624580081,4/12/2016 2:00:00 AM,50
1624580081,4/12/2016 3:00:00 AM,51
1624580081,4/12/2016 4:00:00 AM,50
1624580081,4/12/2016 5:00:00 AM,50
1624580081,4/12/2016 6:00:00 AM,50
1624580081,4/12/2016 7:00:00 AM,50
1624580081,4/12/2016 8:00:00 AM,51
1624580081,4/12/2016 9:00:00 AM,74
1624580081,4/12/2016 10:00:00 AM,141
1624580081,4/12/2016 11:00:00 AM,56
1624580081,4/12/2016 12:00:00 PM,57
1624580081,4/12/2016 1:00:00 PM,54
1624580081,4/12/2016 2:00:00 PM,55
1624580081,4/12/2016 3:00:00 PM,52
1624580081,4/12/2016 4:00:00 PM,54
1624580081,4/12/2016 5:00:00 PM,63
1624580081,4/12/2016 6:00:00 PM,62
1624580081,4/12/2016 7:00:00 PM,77
1624580081,4/12/2016 8:00:00 PM,60
1624580081,4/12/2016 9:00:00 PM,50
1624580081,4/12/2016 10:00:00 PM,50
1624580081,4/12/2016 11:00:00 PM,70
1624580081,4/13/2016 12:00:00 AM,58
1624580081,4/13/2016 1:00:00 AM,51
1624580081,4/13/2016 2:00:00 AM,50
1624580081,4/13/2016 3:00:00 AM,50
1624580081,4/13/2016 4:00:00 AM,50
1624580081,4/13/2016 5:00:00 AM,50
1624580081,4/13/2016 6:00:00 AM,50
1624580081,4/13/2016 7:00:00 AM,50
1624580081,4/13/2016 8:00:00 AM,51
1624580081,4/13/2016 9:00:00 AM,90
1624580081,4/13/2016 10:00:00 AM,112
1624580081,4/13/2016 11:00:00 AM,68
1624580081,4/13/2016 12:00:00 PM,59
1624580081,4/13/2016 1:00:00 PM,50
1624580081,4/13/2016 2:00:00 PM,55
1624580081,4/13/2016 3:00:00 PM,50
1624580081,4/13/2016 4:00:00 PM,59
1624580081,4/13/2016 5:00:00 PM,56
1624580081,4/13/2016 6:00:00 PM,79
1624580081,4/13/2016 7:00:00 PM,52
1624580081,4/13/2016 8:00:00 PM,54
1624580081,4/13/2016 9:00:00 PM,66
1624580081,4/13/2016 10:00:00 PM,50
1624580081,4/13/2016 11:00:00 PM,52
1624580081,4/14/2016 12:00:00 AM,51
1624580081,4/14/2016 1:00:00 AM,50
1624580081,4/14/2016 2:00:00 AM,51
1624580081,4/14/2016 3:00:00 AM,50
1624580081,4/14/2016 4:00:00 AM,50
1624580081,4/14/2016 5:00:00 AM,50
1624580081,4/14/2016 6:00:00 AM,50
1624580081,4/14/2016 7:00:00 AM,51
1624580081,4/14/2016 8:00:00 AM,95
1624580081,4/14/2016 9:00:00 AM,118
1624580081,4/14/2016 10:00:00 AM,60
1624580081,4/14/2016 11:00:00 AM,78
1624580081,4/14/2016 12:00:00 PM,52
1624580081,4/14/2016 1:00:00 PM,50
1624580081,4/14/2016 2:00:00 PM,55
1624580081,4/14/2016 3:00:00 PM,54
1624580081,4/14/2016 4:00:00 PM,72
1624580081,4/14/2016 5:00:00 PM,127
1624580081,4/14/2016 6:00:00 PM,78
1624580081,4/14/2016 7:00:00 PM,86
1624580081,4/14/2016 8:00:00 PM,58
1624580081,4/14/2016 9:00:00 PM,74
1624580081,4/14/2016 10:00:00 PM,50
1624580081,4/14/2016 11:00:00 PM,65
1624580081,4/15/2016 12:00:00 AM,70
1624580081,4/15/2016 1:00:00 AM,53
1624580081,4/15/2016 2:00:00 AM,50
1624580081,4/15/2016 3:00:00 AM,50
1624580081,4/15/2016 4:00:00 AM,50
1624580081,4/15/2016 5:00:00 AM,50
1624580081,4/15/2016 6:00:00 AM,51
1624580081,4/15/2016 7:00:00 AM,51
1624580081,4/15/2016 8:00:00 AM,50
1624580081,4/15/2016 9:00:00 AM,50
1624580081,4/15/2016 10:00:00 AM,50
1624580081,4/15/2016 11:00:00 AM,86
1624580081,4/15/2016 12:00:00 PM,50
1624580081,4/15/2016 1:00:00 PM,50
1624580081,4/15/2016 2:00:00 PM,50
1624580081,4/15/2016 3:00:00 PM,50
1624580081,4/15/2016 4:00:00 PM,50
1624580081,4/15/2016 5:00:00 PM,51
1624580081,4/15/2016 6:00:00 PM,54
1624580081,4/15/2016 7:00:00 PM,89
1624580081,4/15/2016 8:00:00 PM,50
1624580081,4/15/2016 9:00:00 PM,54
1624580081,4/15/2016 10:00:00 PM,74
1624580081,4/15/2016 11:00:00 PM,63
1624580081,4/16/2016 12:00:00 AM,78
1624580081,4/16/2016 1:00:00 AM,50
1624580081,4/16/2016 2:00:00 AM,56
1624580081,4/16/2016 3:00:00 AM,50
1624580081,4/16/2016 4:00:00 AM,50
1624580081,4/16/2016 5:00:00 AM,50
1624580081,4/16/2016 6:00:00 AM,50
1624580081,4/16/2016 7:00:00 AM,50
1624580081,4/16/2016 8:00:00 AM,50
1624580081,4/16/2016 9:00:00 AM,50
1624580081,4/16/2016 10:00:00 AM,67
1624580081,4/16/2016 11:00:00 AM,61
1624580081,4/16/2016 12:00:00 PM,59
1624580081,4/16/2016 1:00:00 PM,50
1624580081,4/16/2016 2:00:00 PM,68
1624580081,4/16/2016 3:00:00 PM,56
1624580081,4/16/2016 4:00:00 PM,50
1624580081,4/16/2016 5:00:00 PM,56
1624580081,4/16/2016 6:00:00 PM,53
1624580081,4/16/2016 7:00:00 PM,90
1624580081,4/16/2016 8:00:00 PM,55
1624580081,4/16/2016 9:00:00 PM,94
1624580081,4/16/2016 10:00:00 PM,115
1624580081,4/16/2016 11:00:00 PM,58
1624580081,4/17/2016 12:00:00 AM,57
1624580081,4/17/2016 1:00:00 AM,51
1624580081,4/17/2016 2:00:00 AM,52
1624580081,4/17/2016 3:00:00 AM,50
1624580081,4/17/2016 4:00:00 AM,50
1624580081,4/17/2016 5:00:00 AM,51
1624580081,4/17/2016 6:00:00 AM,50
1624580081,4/17/2016 7:00:00 AM,50
1624580081,4/17/2016 8:00:00 AM,50
1624580081,4/17/2016 9:00:00 AM,52
1624580081,4/17/2016 10:00:00 AM,56
1624580081,4/17/2016 11:00:00 AM,52
1624580081,4/17/2016 12:00:00 PM,78
1624580081,4/17/2016 1:00:00 PM,122
1624580081,4/17/2016 2:00:00 PM,80
1624580081,4/17/2016 3:00:00 PM,56
1624580081,4/17/2016 4:00:00 PM,50
1624580081,4/17/2016 5:00:00 PM,129
1624580081,4/17/2016 6:00:00 PM,73
1624580081,4/17/2016 7:00:00 PM,91
1624580081,4/17/2016 8:00:00 PM,79
1624580081,4/17/2016 9:00:00 PM,63
1624580081,4/17/2016 10:00:00 PM,58
1624580081,4/17/2016 11:00:00 PM,55
1624580081,4/18/2016 12:00:00 AM,54
1624580081,4/18/2016 1:00:00 AM,55
1624580081,4/18/2016 2:00:00 AM,51
1624580081,4/18/2016 3:00:00 AM,50
1624580081,4/18/2016 4:00:00 AM,50
1624580081,4/18/2016 5:00:00 AM,50
1624580081,4/18/2016 6:00:00 AM,50
1624580081,4/18/2016 7:00:00 AM,63
1624580081,4/18/2016 8:00:00 AM,120
1624580081,4/18/2016 9:00:00 AM,57
1624580081,4/18/2016 10:00:00 AM,78
1624580081,4/18/2016 11:00:00 AM,68
1624580081,4/18/2016 12:00:00 PM,51
1624580081,4/18/2016 1:00:00 PM,50
1624580081,4/18/2016 2:00:00 PM,50
1624580081,4/18/2016 3:00:00 PM,90
1624580081,4/18/2016 4:00:00 PM,166
1624580081,4/18/2016 5:00:00 PM,61
1624580081,4/18/2016 6:00:00 PM,72
1624580081,4/18/2016 7:00:00 PM,62
1624580081,4/18/2016 8:00:00 PM,66
1624580081,4/18/2016 9:00:00 PM,65
1624580081,4/18/2016 10:00:00 PM,62
1624580081,4/18/2016 11:00:00 PM,63
1624580081,4/19/2016 12:00:00 AM,52
1624580081,4/19/2016 1:00:00 AM,50
1624580081,4/19/2016 2:00:00 AM,50
1624580081,4/19/2016 3:00:00 AM,50
1624580081,4/19/2016 4:00:00 AM,50
1624580081,4/19/2016 5:00:00 AM,60
1624580081,4/19/2016 6:00:00 AM,77
1624580081,4/19/2016 7:00:00 AM,54
1624580081,4/19/2016 8:00:00 AM,66
1624580081,4/19/2016 9:00:00 AM,51
1624580081,4/19/2016 10:00:00 AM,50
1624580081,4/19/2016 11:00:00 AM,64
1624580081,4/19/2016 12:00:00 PM,109
1624580081,4/19/2016 1:00:00 PM,70
1624580081,4/19/2016 2:00:00 PM,71
1624580081,4/19/2016 3:00:00 PM,50
1624580081,4/19/2016 4:00:00 PM,53
1624580081,4/19/2016 5:00:00 PM,52
1624580081,4/19/2016 6:00:00 PM,80
1624580081,4/19/2016 7:00:00 PM,59
1624580081,4/19/2016 8:00:00 PM,55
1624580081,4/19/2016 9:00:00 PM,55
1624580081,4/19/2016 10:00:00 PM,59
1624580081,4/19/2016 11:00:00 PM,51
1624580081,4/20/2016 12:00:00 AM,60
1624580081,4/20/2016 1:00:00 AM,50
1624580081,4/20/2016 2:00:00 AM,50
1624580081,4/20/2016 3:00:00 AM,50
1624580081,4/20/2016 4:00:00 AM,50
1624580081,4/20/2016 5:00:00 AM,50
1624580081,4/20/2016 6:00:00 AM,50
1624580081,4/20/2016 7:00:00 AM,50
1624580081,4/20/2016 8:00:00 AM,51
1624580081,4/20/2016 9:00:00 AM,117
1624580081,4/20/2016 10:00:00 AM,59
1624580081,4/20/2016 11:00:00 AM,60
1624580081,4/20/2016 12:00:00 PM,75
1624580081,4/20/2016 1:00:00 PM,54
1624580081,4/20/2016 2:00:00 PM,54
1624580081,4/20/2016 3:00:00 PM,59
1624580081,4/20/2016 4:00:00 PM,69
1624580081,4/20/2016 5:00:00 PM,68
1624580081,4/20/2016 6:00:00 PM,82
1624580081,4/20/2016 7:00:00 PM,56
1624580081,4/20/2016 8:00:00 PM,52
1624580081,4/20/2016 9:00:00 PM,55
1624580081,4/20/2016 10:00:00 PM,71
1624580081,4/20/2016 11:00:00 PM,56
1624580081,4/21/2016 12:00:00 AM,51
1624580081,4/21/2016 1:00:00 AM,50
1624580081,4/21/2016 2:00:00 AM,52
1624580081,4/21/2016 3:00:00 AM,54
1624580081,4/21/2016 4:00:00 AM,50
1624580081,4/21/2016 5:00:00 AM,50
1624580081,4/21/2016 6:00:00 AM,51
1624580081,4/21/2016 7:00:00 AM,50
1624580081,4/21/2016 8:00:00 AM,51
1624580081,4/21/2016 9:00:00 AM,61
1624580081,4/21/2016 10:00:00 AM,62
1624580081,4/21/2016 11:00:00 AM,78
1624580081,4/21/2016 12:00:00 PM,51
1624580081,4/21/2016 1:00:00 PM,50
1624580081,4/21/2016 2:00:00 PM,68
1624580081,4/21/2016 3:00:00 PM,55
1624580081,4/21/2016 4:00:00 PM,54
1624580081,4/21/2016 5:00:00 PM,64
1624580081,4/21/2016 6:00:00 PM,97
1624580081,4/21/2016 7:00:00 PM,124
1624580081,4/21/2016 8:00:00 PM,60
1624580081,4/21/2016 9:00:00 PM,68
1624580081,4/21/2016 10:00:00 PM,65
1624580081,4/21/2016 11:00:00 PM,52
1624580081,4/22/2016 12:00:00 AM,51
1624580081,4/22/2016 1:00:00 AM,50
1624580081,4/22/2016 2:00:00 AM,50
1624580081,4/22/2016 3:00:00 AM,54
1624580081,4/22/2016 4:00:00 AM,50
1624580081,4/22/2016 5:00:00 AM,50
1624580081,4/22/2016 6:00:00 AM,50
1624580081,4/22/2016 7:00:00 AM,70
1624580081,4/22/2016 8:00:00 AM,52
1624580081,4/22/2016 9:00:00 AM,53
1624580081,4/22/2016 10:00:00 AM,63
1624580081,4/22/2016 11:00:00 AM,68
1624580081,4/22/2016 12:00:00 PM,56
1624580081,4/22/2016 1:00:00 PM,60
1624580081,4/22/2016 2:00:00 PM,51
1624580081,4/22/2016 3:00:00 PM,53
1624580081,4/22/2016 4:00:00 PM,55
1624580081,4/22/2016 5:00:00 PM,57
1624580081,4/22/2016 6:00:00 PM,51
1624580081,4/22/2016 7:00:00 PM,96
1624580081,4/22/2016 8:00:00 PM,91
1624580081,4/22/2016 9:00:00 PM,76
1624580081,4/22/2016 10:00:00 PM,88
1624580081,4/22/2016 11:00:00 PM,76
1624580081,4/23/2016 12:00:00 AM,68
1624580081,4/23/2016 1:00:00 AM,55
1624580081,4/23/2016 2:00:00 AM,50
1624580081,4/23/2016 3:00:00 AM,50
1624580081,4/23/2016 4:00:00 AM,50
1624580081,4/23/2016 5:00:00 AM,50
1624580081,4/23/2016 6:00:00 AM,50
1624580081,4/23/2016 7:00:00 AM,50
1624580081,4/23/2016 8:00:00 AM,51
1624580081,4/23/2016 9:00:00 AM,63
1624580081,4/23/2016 10:00:00 AM,80
1624580081,4/23/2016 11:00:00 AM,50
1624580081,4/23/2016 12:00:00 PM,58
1624580081,4/23/2016 1:00:00 PM,52
1624580081,4/23/2016 2:00:00 PM,64
1624580081,4/23/2016 3:00:00 PM,52
1624580081,4/23/2016 4:00:00 PM,77
1624580081,4/23/2016 5:00:00 PM,53
1624580081,4/23/2016 6:00:00 PM,60
